reference_number,gazetted_name,local_name,waterbody_id,reach_number,site_number,temperature_c,conductivity_m_s_cm,turbidity,sampling_method,method_number,haul_number_pass_number,ef_seconds,ef_length_m,ef_width_m,enclosure,voltage,frequency,pulse,make,model,gill_net_type,length_m,depth_m,mesh_size,set,date_in,time_in,date_out,time_out,soak_time,habitat,species,stage,age,total_number,min_length_mm,max_length_mm,fish_activity,comments
29,Tributary to Coal Creek,8525_ds_mt,0,0,29,,,,minnow trapping,1,1,,,,,,,,,,,,,,bottom,44816,0.7118055555555555,44817,0.5277777777777778,19.583333333430343,littoral,Dolly Varden,,,,,,,
29,Tributary to Coal Creek,8525_ds_mt,0,0,29,,,,minnow trapping,2,1,,,,,,,,,,,,,,bottom,44816,0.7118055555555555,44817,0.5277777777777778,19.583333333430343,littoral,No Fish Caught,,,,,,,
29,Tributary to Coal Creek,8525_ds_mt,0,0,29,,,,minnow trapping,3,1,,,,,,,,,,,,,,bottom,44816,0.7145833333333332,44817,0.5340277777777778,19.66666666668607,littoral,Dolly Varden,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
16,Sandstone Creek,8530_ds_ef1,0,0,16,6,90,clear,electrofishing,1,1,203,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
7,Sandstone Creek,8530_ds_ef2,0,0,7,6,90,clear,electrofishing,1,1,195,15,3.33,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
8,Sandstone Creek,8530__ds_ef3,0,0,8,6,90,clear,electrofishing,1,1,238,11,4.15,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
18,Sandstone Creek,8530_us_ef1,0,0,18,6,90,clear,electrofishing,1,1,195,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
20,Sandstone Creek,8530_us_ef2,0,0,20,6,90,clear,electrofishing,1,1,326,,2.4,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
19,Sandstone Creek,8530_us_ef3,0,0,19,6,90,clear,electrofishing,1,1,283,,2.8,Open,350,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
21,Tributary to Owen Creek,197379_ds_ef1,0,0,21,8,298,clear,electrofishing,1,1,45,5,5,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
22,Tributary to Owen Creek,197379_us_ef1,0,0,22,8,298,clear,electrofishing,1,1,236,11,1.7,Open,250,60,,Other,halltech,,,,,,,,,,0,,,,,,,,,
